"id","linked_id","summary","description","status","url","sha","created","merged","labels"
1773,1541,"Fix path too long using Windows CMake build .exe-installer","Fixed by using updated preinstalled NSIS with string length 8192.

Fixes https://gitlab.com/graphviz/graphviz/-/issues/1770.

Requires https://gitlab.com/graphviz/graphviz-build-utilities/-/merge_requests/12.","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/1541","66ed0ec6b34575d6ca2f0664e7f5c0efa8e1404e","2020-08-26 00:04:08.613-04","2020-08-26T14:52:18.438Z","[]"
1835,2335,"enable Mingle on CentOS","This series removes CentOS 8 CI and enables Mingle on CentOS 7. We should be able to merge this in January 2022 when CentOS 8 will be EOLed. I chose to do it this way rather than add complexity to discriminate Mingle still not being enabled on CentOS 8. libANN is not packaged for CentOS 8, so enabling Mingle there would be more complicated.

We'll need a different solution to the Ubuntu part of #1835. libANN is packaged for all supported Ubuntu versions. However, the packaged version does not include `pkg-config` PC files, so Graphviz' libANN detection code fails to find it.

#1835.","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/2335","7a697bb74e7f30c006d96e181e112e10ec08cb27","2021-12-11 00:01:02.489-05","2022-01-04T01:59:27.927Z","[]"
2058,1926,"Merge `pack` into `gvc`","The pack library was being built as an internal library meant to be
merged into the gvc library.  This migrates the sources into the same
directory.  It takes the opportunity to remove the `libpack.pc.in` file
which was no longer being processed to generate `libpack.pc` and no such
pkg-config file was being installed.  The man page for gvpack is also
updated to remove the reference to the libpack entry.

The last remnants of the libpack are in the installed man page for pack
(now from the gvc directory).  The entity is now fully merged into GVC.

This is not an ABI break, the library has been part of gvc, it simply
brings the build systems more inline with each other.","closed","https://gitlab.com/graphviz/graphviz/-/merge_requests/1926","b32803f8d9631205e7f211fea3c4d94d7c77ded6","2021-04-25 00:07:34.589-04","","[]"
1868,2247,"VML plugin: replace `html_string` with `xml_escape`","The next step in the #1868 journey.","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/2247","8844fbddfcccb692c8083fa729fa5af211e408dd","2021-10-23 00:06:57.434-04","2021-10-30T03:35:26.698Z","[]"
1785,1566,"disambiguate #includes (2/5)","Following !1555, this is part 2 of the series towards #1242 and #1785.","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/1566","c35653d9a0eda7084dedbf95da0e2388c24e9dca","2020-09-10 00:05:24.163-04","2020-09-16T14:41:34.380Z","[]"
1720,3011,"also allow macOS to fail the long chain test","It seems this test can also fail in CI on macOS.

Gitlab: #1710, #1720","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/3011","9f7c37b77f6f8be529a69a7ec05a001234642ea6","2022-12-24 00:08:20.464-05","2022-12-25T01:16:09.953Z","[]"
2357,3105,"pathplan: tidy up shortest path code","This MR removes some unused variables, reduces the scope of others, and generally tries to make the shortest path code more readable.

Gitlab: Closes #2357","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/3105","9421146008a53f7ed0deea3439857ad016c15b55","2023-03-13 00:06:09.184-04","2023-03-19T05:08:07.612Z","[]"
2008,334,"Remove wishlist items; migrated to issues.","- https://gitlab.com/graphviz/graphviz/-/issues/2008
- https://gitlab.com/graphviz/graphviz/-/issues/2007
- https://gitlab.com/graphviz/graphviz/-/issues/2006
- https://gitlab.com/graphviz/graphviz/-/issues/2005
- https://gitlab.com/graphviz/graphviz/-/issues/2004

Towards #79","merged","https://gitlab.com/graphviz/graphviz.gitlab.io/-/merge_requests/334","3ce61ffda1d7becef3f70b7a5f2111c7332c5d98","2021-04-10 00:04:59.859-04","2021-04-10T23:51:33.660Z","[]"
1793,2591,"ccomps: replace inline stack implementation with generic API","Similar to previous changes to `gc` in 4e2875fd7376338259dcb3ccc8f029d58bdf22dd,
this replaces some duplicated functionality with the generic Graphviz stack
implementation.

Gitlab: #1793","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/2591","7763f82768a61beaf3537839d2b6e478474c86c7","2022-04-13 00:04:40.406-04","2022-04-14T04:22:04.203Z","[]"
1710,1371,"Skip test_large_graphs on Windows","Fixes https://gitlab.com/graphviz/graphviz/-/issues/1710

Makes https://gitlab.com/graphviz/graphviz/-/merge_requests/1370 obsolete.","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/1371","dca8d482def57abb30398ca551533cb5c699a58e","2020-05-22 00:06:25.895-04","2020-05-22T06:57:23.316Z","[]"
2364,3124,"CI: fix: have windows_build.py write to log file directly instead of via pipe","As discussed on #2364, this series makes Windows CI failures no longer silent (observe the CI failure runs for the second commit in this series) and then repairs the breakage.

With yet another PowerShell-induced fail-open scenario, we should perhaps escalate the process begun in be7e75f688b99211d517f5592f08be699cd9bf14 of moving as much logic out of PowerShell as possible.

Gitlab: fixes #2364","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/3124","c2375cf30f97ed63885092d4d2ce9c127bd45e9c","2023-03-21 00:08:06.343-04","2023-03-21T23:19:00.966Z","[]"
1907,1690,"Don't add colons into edge titles if hp or tp is an empty string.","This was a regression in !1527.

Fixes #1907","closed","https://gitlab.com/graphviz/graphviz/-/merge_requests/1690","12376b927a7c7e2d7b3198d7e85ba63945929fcf","2020-12-16 00:01:52.058-05","","[]"
2095,2925,"minimize test case for #2095","Graphviz periodically runs into problems where CI test jobs exceed the maximum
timeout and recently the project as a whole has exceeded its Gitlab CI quota.

`test_2095` is by far the longest running component of the test suite. This
change is the result of applying two test case minimizers, one clever¹ and one
not so clever², to the input to this test case. The minimizers were asked to
find smaller input that still (1) provoked a segfault on
588096bd638543ea851ea22751ed91549f61a407 and (2) could be processed successfully
on 32feee561394530713292f8873020fc5feacb9fb. The result takes a ~103KB test
input to ~5KB, with execution time in an example environment dropping from
~155s to <1s.

Gitlab: closes #2304

¹ https://github.com/googleprojectzero/halfempty
² https://github.com/Smattr/mattutils/blob/master/shrink","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/2925","3819821ea70fae730dd224936628ed3929b03531","2022-10-26 00:06:44.326-04","2022-11-02T05:31:14.869Z","[]"
2118,2254,"rewrite strps.awk in Python and inline it","This also removes the `doit` script which is unused.

Related to #2118.","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/2254","4b147a6ab9cba20f4e95d5514d64f46bd3beb4af","2021-10-30 00:06:15.044-04","2021-11-06T21:16:01.560Z","[]"
2272,2831,"Revert ""cgraph: rewrite scanner to use an agxbuf""","This reverts commit 2d7852a049b729fb0db71c5a8ef2366215ae2035. This commit
introduced a bug where the string buffer was assumed to be uninitialized when
beginning parsing a string, but it may not be if a previously unterminated
string was processed.

Github: fixes #2272
Reported-by: Rob Hart <robhart@google.com>","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/2831","16a04fe061bf6c9b3fe5fdc6250255a9b55cd337","2022-09-08 00:07:11.203-04","2022-09-09T14:42:05.476Z","[]"
2228,2694,"Stable Release 4.0.0","I propose cutting the next release on 2022-05-29.","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/2694","37f58fd8c96e432c882df37590874f4461fcde13","2022-05-24 00:08:28.71-04","2022-05-29T09:37:46.180Z","[]"
2160,2323,"remove Ming plugin","The format this plugin produces, Adobe Shockwave, was officially EOLed by Adobe
in April 2019.¹ Legacy support for SWF files was available through Adobe Flash
Player. Flash Player was subsequently EOLed in December 2020 with Adobe
considering it such a security risk they flipped a kill switch in January 2021
making it no longer possible to run Flash Player anywhere.²

Closes #2160

¹ https://helpx.adobe.com/shockwave/shockwave-end-of-life-faq.html
² https://www.adobe.com/au/products/flashplayer/end-of-life.html","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/2323","ab6d5208852be0a2165d28b6d146560aaae2ad1e","2021-12-05 00:05:15.766-05","2021-12-11T06:13:44.061Z","[]"
2256,2740,"xlib plugin: relax button value assertions","Contrary to the X11 documentation,¹ it seems button values other than 1-5 can be
returned as button press events. The assertions altered in this commit were
introduced to guarantee the value does not exceed the limits of the type of the
parameter in the user’s callback (`int`). So we can safely relax this to just
the limit itself.

Gitlab: fixes #2256

¹ https://www.x.org/releases/X11R7.7/doc/libX11/libX11/libX11.html#Keyboard_and_Pointer_Events_b","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/2740","074eb326b2e60a529bbe8b3c7b3586f13e1d5f09","2022-07-04 00:06:03.26-04","2022-07-09T06:14:00.771Z","[]"
1836,2566,"CMake: enable installation of example graphs","Gitlab: #1836","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/2566","28986573f2db664597354a22684472fe0e78af51","2022-04-07 00:06:21.567-04","2022-04-12T05:25:35.850Z","[]"
2144,2253,"remove Ubuntu 20.10 from CI testing","Ubuntu 20.10 was EOLed on 2021-07-22.¹ Related to #2144.

¹ https://wiki.ubuntu.com/Releases","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/2253","c093197243dc59040b5f59d359281f29389ccb79","2021-10-27 00:04:07.235-04","2021-10-30T17:26:39.627Z","[]"
372,2849,"Add even more overlap test cases","Following !2780, !2797, !2808, !2824, !2828 and !2845, this is the seventh in a series of MRs extracted from !2702 and !2701. It adds even more overlap test cases.

**NOTE:** Some of the test cases are redundant. This is deliberate. An upcoming MR will add several different fixes to the overlap problems seen. Having separate test cases for different problems will help understand which fixes affect which problems as their expect-to-fail status is changed. Especially since some commits that fix one problem introduce a new problem which is then subsequently fixed in a later commit. Once #372 is fully resolved, we can remove the redundant test cases if we so choose.

Upcoming MRs include (not necessarily in this order or partitioned like this):

- Fixes for maximum overlap problems (#372).
- Fixes for minimum overlap problems.
- Fixes for overlap problem between an edge stem and its arrowhead or arrowtail
- Overlap test cases for other settings of the Graphviz `shape`, `penwidth`, `dir`, `rankdir`, `arrowhead` and `arrowtail` attributes.

Towards #372.","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/2849","e94b539d6bc4fc0c9fc9a86435b481e856a46efb","2022-09-20 00:01:41.345-04","2022-09-22T09:18:34.292Z","[]"
1940,1739,"fix: depend on _MSC_VER instead of _WIN32 for use of __declspec import/export","Non-MSVC Windows environments (e.g. MinGW under Cygwin) do not understand
__declspec and so were failing to infer the correct declarations. This change is
mostly an educated guess, as I don't have a Windows machine to test MinGW on.
Fixes #1940.

----

@Synoecium, are you able to test this?","closed","https://gitlab.com/graphviz/graphviz/-/merge_requests/1739","e5f6a6170d820c258bf50d0b8804b7678d0699f7","2021-02-11 00:01:43.926-05","","[]"
2227,2887,"Import cairo-svg.h without cairo/ prefix","Some places in our codebase we load `cairo.h` directly.

This seems to pass CI. And it makes me able to build graphviz on macOS.

Seems pretty common for OSS projects to include `cairo-svg.h` like this: https://github.com/search?l=C&q=include+cairo-svg.h&type=Code, though there is a mix of `cairo-svg.h` and `cairo/cairo-svg.h`.

Fixes #2227","closed","https://gitlab.com/graphviz/graphviz/-/merge_requests/2887","09f57cc46332d96dad7f6cd6c6e873b4ec23b9b4","2022-10-08 00:00:15.711-04","","[]"
56,1621,"clean up and a UB fix","This extracts the more finalized commits from !1614. #56 requires more debugging, but I thought I may as well land this clean up series immediately.","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/1621","5c9958047d05129dd23b338e8a7f078f18db4d80","2020-10-21 00:00:46.865-04","2020-10-27T14:42:54.140Z","[]"
2358,3029,"CMake: Set HAVE_PANGOCAIRO to 1 if found","","opened","https://gitlab.com/graphviz/graphviz/-/merge_requests/3029","6c1049de1a746f2966cad8207fe9b886687c0c20","2022-12-31 00:09:40.677-05","","[]"
2058,2058,"Add a very basic C++ API","This is the C++ API part of !2033 which was too large. The implementation has been modified according to the discussion in https://gitlab.com/graphviz/graphviz/-/merge_requests/2033#note_619077068.

The new C++ API supports creating a graph from DOT source, performing a layout of that graph and rendering it to a specified format.

An upcoming MR will add the layout construction overloads using rvalue refs discussed in that thread and an additional upcoming MR will add the SVG analyzer part of !2033.

Closes #2001.","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/2058","d57d5a12482a328cec277787c776c2e683ac92eb","2021-07-18 00:09:20.629-04","2021-08-07T06:49:46.910Z","[]"
2225,2572,"Fix unintended recursion in vec_delete","Fixes #2225","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/2572","dbe5dbb222eb419d3498e73166621fb97a539fb9","2022-04-08 00:07:36.27-04","2022-05-05T00:58:45.743Z","[]"
1854,2537,"remove unused Smyrna icons","Like !2533, this is another subsequence of commits extracted out of my upcoming Smyrna CMake series for ease of review. This removes a number of unused files, to avoid having to replicate lots of unnecessary steps in the CMake build system.

related to #1836, #1854","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/2537","5d4bdb6ce367e7347a50374185b42481f1c66d50","2022-03-27 00:02:40.92-04","2022-03-29T03:08:43.533Z","[]"
1213,1671,"remove another setjmp/longjmp use","And a few janitorial commits included.","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/1671","cac3f9c8f18553b272387a9701a5d0c7762bc2f0","2020-11-14 00:01:02.964-05","2021-01-23T05:06:59.429Z","[]"
2269,2819,"sfdpgen cgraph/alloc.h migration, clean up, fixing incorrect 'MAX' calls","This began as another MR around migration from lib/common/memory.h to lib/cgraph/alloc.h. But it quickly derailed into fixing #2269.","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/2819","a99f268ff09a05ed854e137ea591504079140775","2022-08-28 00:06:48.269-04","2022-08-31T01:45:09.816Z","[]"
1808,1672,"Stable Release 2.46.0","","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/1672","d94465b13f1636f8e3e6a4f6dc69b9301b592534","2020-11-15 00:07:37.714-05","2021-01-18T17:47:32.226Z","[]"
1807,1549,"fix failure to link gvpr with debug enabled","When using `CFLAGS=-DDEBUG CXXFLAGS=-DDEBUG ./configure --enable-debug`, gvpr
would fail to link due to missing libraries. Fixes #1807.","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/1549","71acd1ab49d4e6419c78d17038ba26698dc8c994","2020-08-30 00:06:04.248-04","2020-09-05T17:18:15.419Z","[]"
1934,1760,"fix multiple definitions of CDT variables under MinGW on Windows","Building with MinGW on Windows resulted in lots of build errors of the form:

  …/x86_64-w64-mingw32/bin/ld.exe: CMakeFiles\cdt.dir/objects.a(dtdisc.c.obj):
    dtdisc.c:(.bss+0x0): multiple definition of `Dtset';
    CMakeFiles\cdt.dir/objects.a(dtclose.c.obj):dtclose.c:(.bss+0x0): first
    defined here

The problem is that this environment defines `_WIN32`, so it sees the `__declspec`
alternatives for `CDT_API` in cdt.h. This is fine as GCC understands `__declspec`,
but it results in variable declarations in this header then missing the `extern`
qualifier. GCC’s semantics, in contrast to MSVC, interpret this as a definition
rather than a declaration.

The solution here is to *always* apply `extern` to these declarations, as MSVC is
happy with this as well. This is only addressing the immediate cause, and not
the longer term issue that `__declspec(dllexport)` and `__declspec(dllimport)` in a
Windows build should really be mapped to `__attribute__((visibility(""default"")))`
and `__attribute__((visibility(""hidden"")))` in a non-Windows build, not to `extern`.

Fixes #1940. Thanks to @Synoecium and @swaldhoer for guidance on this fix.

----

@synoecium, @swaldhoer, do you have a chance to review/test this?","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/1760","88ca57327b090c4b0003f07e3bd243c95d7c95a4","2021-02-15 00:04:45.622-05","2021-04-24T16:27:24.371Z","[]"
1763,1591,"fix build system support for pstopdf","After discussion on #1763 and !1577, I have a clearer idea of how to solve this situation once and for all. The big picture plan is:

1. Make Autotools PDF build rules agnostic to whether they're calling `pd2pdf` or `pstopdf`;
2. Autodetect either `ps2pdf` or `pstopdf` during `./configure` and use whichever is found for `@PS2PDF@`;
3. Introduce a configure switch (`--with-man-pdfs`? `--enable-man-pdfs`?) for controlling whether you *want* PDF versions of the man pages;
4. Plumb all of this, or equivalents, to the CMake build system
5. Plumb all of this, or equivalents, to the MSBuild build system

The present MR takes care of (1) and (2). @truenorth, can you confirm these changes make the Autotools build generate PDFs on macOS even without Ghostscript installed?

My plan for (3) is a switch with three states: ""auto"" (the default), ""on"", or ""off"". ""auto"" is equivalent to ""on"" if you have either `ps2pdf` or `pstopdf` (`HAVE_PS2PDF` being defined, following !1577), or to ""off"" if you do not. ""on"" makes the PDF generation rules visible. ""off"" makes them invisible and makes all the `$(pdf)` variables empty. This should give us the following matrix when not passing a switch and defaulting to ""auto"":

| have `ps2pdf`? | have `pstopdf`? | `make` from a repository clone | `make` from the portable source tarball |
| --- | --- | --- | --- |
| N | N | build succeeds; no PDFs generated | build succeeds; PDFs from the tarball untouched |
| N | Y | build succeeds; `pstopdf` used to generate PDFs | build succeeds; `pstopdf` used to *re*-generate PDFs |
| Y | N | build succeeds; `ps2pdf` used to generate PDFs | build succeeds; `ps2pdf` used to *re*-generate PDFs |
| Y | Y | build succeeds; `ps2pdf` used to generate PDFs | build succeeds; `ps2pdf` used to *re*-generate PDFs |

With this, I am aiming for the [principle of least surprise](https://en.wikipedia.org/wiki/Principle_of_least_astonishment). Namely, that the user's build will more-or-less always succeed and give them what they were expecting. Please comment if you see a flaw in the above table or description.

I have no plan yet for (4), but I'm sure I can cross that bridge when I get to it. I also have no plan for (5), and I do not know how to do this. I have no Windows environment in which to test and MSBuild is an inscrutable creature to me. I will need someone else's help with this. (Alternatively, do Windows users building from source even care about these PDFs?)","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/1591","7379ed8c5c60ff7d50bb4d7c0573e1d9d002de6b","2020-09-26 00:02:51.778-04","2020-10-02T14:21:04.979Z","[]"
1752,1516,"Remove config6 when uninstalling Windows CMake Graphviz","Fixes https://gitlab.com/graphviz/graphviz/-/issues/1752","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/1516","04c753336c02c03657988512adadd0b2c2d7884b","2020-08-11 00:09:23.262-04","2020-08-12T05:41:01.742Z","[]"
2171,470,"Remove, redirect duplicates of dot.demo/*","Further cleanups following https://gitlab.com/graphviz/graphviz/-/issues/2171","merged","https://gitlab.com/graphviz/graphviz.gitlab.io/-/merge_requests/470","7d3b62fa2aeed916bc8054f8e2b8bdf3d4ba97c2","2022-01-18 00:03:55.199-05","2022-01-18T07:26:10.215Z","[]"
372,2808,"Extend the SVG analyzer to handle Graphviz penwidth, pencolor and fillcolor attributes","Following !2780 and !2797, this is the third in a series of MRs extracted from !2702. It adds handling and testing of the Graphviz `penwidth`, `pencolor` and `fillcolor` attributes which translate to the SVG `stroke-width`, `stroke`, `stroke-opacity`, `fill` and `fill-opacity` attributes. The SVG analyzers's capability to re-create the SVG is also extended with those attributes. This will be used in an upcoming MR that will add a test case for !372 and the capability to generate annotated SVG files for visual inspection.

Upcoming MRs will extend the functionality further, create a test case for node and edge overlap and fixes for these overlaps.

This MR also cleans up some minor imperfections left over from the previous MRs.

Towards #372.","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/2808","fc94305254081eab29c6663d74c8112be20757bf","2022-08-23 00:03:08.18-04","2022-09-05T08:05:25.063Z","[]"
1838,1581,"Configure plugins at build time","This removes the need for the user (or our CI) to run `dot -c` after installation unless the user has their own plugins to configure. This is the way it has been for the `autotools` builds for a long time. This MR adds it for the rest of the build systems and installers/packages:

* The **CMake NSIS** .exe installer on Windows
* The **CMake Debian** package on Linux (added in https://gitlab.com/graphviz/graphviz/-/merge_requests/1578)
* The **CMake ZIP** archives on all operating systems (although these are not deployed anywhere today)
* The **MSBuild ZIP** archives

~~Only the last 5 commits needs to be reviewed in this MR. It currently contains the commits from https://gitlab.com/graphviz/graphviz/-/merge_requests/1578 since it removes the `dot -c` that was added to the CI config file in that MR. It will be rebased on the new master when that MR is merged, hence the WIP.~~","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/1581","2c295a1373676cef2110aa0c5e23d993115c4597","2020-09-16 00:05:40.425-04","2020-09-30T07:49:08.166Z","[]"
1968,269,"Assemble colors.html in this repo","This allows removing colors.html.j2 template from the main graphviz repo.

One fewer source of truth.

Towards https://gitlab.com/graphviz/graphviz/-/issues/1968","merged","https://gitlab.com/graphviz/graphviz.gitlab.io/-/merge_requests/269","bb81b04fc7a2a96b6e5455372c02146e9a316b69","2021-03-02 00:04:47.464-05","2021-03-02T09:10:09.455Z","[]"
1852,1592,"Add tools test","The overall goal of this MR is to add extremely basic testing of all (to me, to Ubuntu 18.04 autotools and to Windows MSBuild) known tools in the Graphviz suite. What is tested is that it is possible to start the tool and have it report its usage. In order to be able to achieve this, usage was added to some tools where missing and fixed in some tools where broken. No issues were written on these minor bugs, but CHANGELOG entries has been added for all of them.

Additional changes included in this MR that are not strictly necessary, but related and stumbled upon while working on it are:
* Add archiving of test report also from CI tests on Windows
* Fix apparently incorrect indentation disturbing understanding of changed functionality.
* Fix edgepaint -o option

Additional necessary fix:
* Fix gvmap.sh to be executed by the correct interpreter (ksh)

This MR stands on it's own feet, but the real reason for doing it now is to have better testing before dealing with https://gitlab.com/graphviz/graphviz/-/issues/1820.

Tools that do not exist or for some reason is broken for a particular combination of OS and build system are skipped and the code, commit messages and skip messages contain references to issues describing what the problem is.","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/1592","3ee3e2df9101be7f02506d561282280556e564b2","2020-09-26 00:01:33.365-04","2020-10-02T14:29:45.305Z","[]"
2092,2627,"dot2gxl: fix crashes when given an empty node id","fixes #2092","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/2627","153797a64cab66f8d27e271ce0c03c2afbdc37b3","2022-04-22 00:05:18.82-04","2022-04-23T17:50:26.544Z","[]"
1988,1949,"narrow dependencies of Docker-push tasks","The Docker push jobs were depending on all prior jobs which was overly
restrictive. Each push job only needs the image it itself needs to push. Closes
#1988.

@markhnsn do you have time to review this?","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/1949","b59f9e7942ab8fdffa58fb7a9e7d5337f6843971","2021-05-08 00:05:46.905-04","2021-05-14T15:24:45.533Z","[]"
1979,275,"Link to GitLab releases, not package registry","I think the releases page is a little more user-friendly.","merged","https://gitlab.com/graphviz/graphviz.gitlab.io/-/merge_requests/275","c5c33b2d4d944ec746e0bc3d5f9280e515c9181a","2021-03-17 00:00:38.919-04","2021-03-17T08:32:32.945Z","[]"
1806,1543,"remove ad hoc name mangling in cgraph parser","Following the merge of !1538 (thanks @magjac), this MR takes a step towards #1806. I reworked my previous changes, added some more verbose commit messages and ran CI commit-by-commit. The relevant characteristics people are likely interested in:
* Flex ≥ 2.5.2 is now a base line requirement. This does not seem like a big deal to me as this lexer was already incompatible with Lex, and Flex 2.5.2 was released in 1995.
* Bison ≥ 3.0 is now a base line requirement. I'm not aware of any significant remaining Yacc usage, and Bison 3.0 was released in 2013.
* This realigns one part of the MSBuild setup that previously differed from Autotools and CMake. This lexer and scanner now use the ""aag"" prefix regardless of which build system you compile with.

I'll merge on 2020-09-01 if there are no objections.","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/1543","0dffcfefcb8cb1b64bc84c003107105590a11bd4","2020-08-27 00:01:57.869-04","2020-09-02T00:45:10.772Z","[]"
1903,2200,"remove explicit support for PHP5 SWIG bindings in the Autotools build system","Older versions of SWIG can generate bindings for a variety of PHP versions.
Periodically SWIG bumps the version of PHP targeted by the default flag,
`-php`:¹

    SWIG version       `-php` effect   PHP5 support?   PHP7 support?
    ================================================================
    <1.3.26            `-php4`         no              no
    ≥1.3.26, <1.3.37   `-php4`         yes             no
    ≥1.3.37, <3.0.11   `-php5`         yes             no
    ≥3.0.11, <4.0.0    `-php5`         yes             yes
    ≥4.0.0             `-php7`         yes             yes

This commit changes the behavior under the Autotools build system:

    SWIG version       old behavior     new behavior
    ================================================
    <1.3.26            target PHP4  ==  target PHP4
    ≥1.3.26, <1.3.37   target PHP5  →   target PHP4
    ≥1.3.37, <3.0.11   target PHP5  ==  target PHP5
    ≥3.0.11, <4.0.0    target PHP7  ==  target PHP7
    ≥4.0.0             target PHP7  ==  target PHP7

It seems reasonable to consider the first three rows of the above table
irrelevant. The last version of PHP5, 5.6, was EOLed on 2018-12-31,² so any
users in rows 1-3 of the table have been unsupported for some time. In practice,
only users in row 2 are affected by this change, who are using a version of SWIG
released prior to 2009-01-12.³

In future, it may make sense to drop build system support for the `-php` flag
altogether and *only* support `-php7`, given that using `-php` on an older
version of SWIG that defaults to PHP5 probably produces uncompilable code
anyway.

¹ http://www.swig.org/Doc4.0/Php.html
² https://www.php.net/eol.php
³ https://github.com/swig/swig/releases","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/2200","1cc64ae69a40e54de13fe9d6430025059b12e54b","2021-10-05 00:02:01.311-04","2021-10-08T01:14:40.574Z","[]"
