"id","url","summary","description","type","priority","status","resolution","created","resolved","labels","versions","fixversions","comments"
593,"https://gitlab.com/graphviz/graphviz/-/issues/593","[Output Generation] generating a graph is pretty slow (12 sec.).","Ported Issue from Mantis
Original ID: 2000
Reported By: Michael Regelin

SEVERITY: MINOR
Submitted: 2010-12-08 13:09:16

OS: SPARC-SOLARIS-

VERSION: 2.26.3
## DESCRIPTION

<br>

I'm using Graphviz with a plugin inside Confluence (Atlassian).
We have three different environnements.
On two of them, it is working like a charm but on the last one (production site),
it takes 12 sec to generate the code.
I have double checked the files under Solaris and everything seems to be the same.
<br>

Not sure where to look for.
We have only deploy these packages: Graphviz and Graphvizgd
## STEPS TO REPRODUCE

digraph g {
graph [
rankdir = ""LR""
];
node [
fontsize = ""16""
shape = ""ellipse""
];
edge [
];
""node0"" [
label = ""<f0> 0x10ba8| <f1>""
shape = ""record""
];
""node1"" [
label = ""<f0> 0xf7fc4380| <f1> | <f2> |-1""
shape = ""record""
];
""node2"" [
label = ""<f0> 0xf7fc44b8| | |2""
shape = ""record""
];
""node3"" [
label = ""<f0> 3.43322790286038071e-06|44.79998779296875|0""
shape = ""record""
];
""node4"" [
label = ""<f0> 0xf7fc4380| <f1> | <f2> |2""
shape = ""record""
];
""node5"" [
label = ""<f0> (nil)| | |-1""
shape = ""record""
];
""node6"" [
label = ""<f0> 0xf7fc4380| <f1> | <f2> |1""
shape = ""record""
];
""node7"" [
label = ""<f0> 0xf7fc4380| <f1> | <f2> |2""
shape = ""record""
];
""node8"" [
label = ""<f0> (nil)| | |-1""
shape = ""record""
];
""node9"" [
label = ""<f0> (nil)| | |-1""
shape = ""record""
];
""node10"" [
label = ""<f0> (nil)| <f1> | <f2> |-1""
shape = ""record""
];
""node11"" [
label = ""<f0> (nil)| <f1> | <f2> |-1""
shape = ""record""
];
""node12"" [
label = ""<f0> 0xf7fc43e0| | |1""
shape = ""record""
];
""node0"":f0 -> ""node1"":f0 [
id = 0
];
""node0"":f1 -> ""node2"":f0 [
id = 1
];
""node1"":f0 -> ""node3"":f0 [
id = 2
];
""node1"":f1 -> ""node4"":f0 [
id = 3
];
""node1"":f2 -> ""node5"":f0 [
id = 4
];
""node4"":f0 -> ""node3"":f0 [
id = 5
];
""node4"":f1 -> ""node6"":f0 [
id = 6
];
""node4"":f2 -> ""node10"":f0 [
id = 7
];
""node6"":f0 -> ""node3"":f0 [
id = 8
];
""node6"":f1 -> ""node7"":f0 [
id = 9
];
""node6"":f2 -> ""node9"":f0 [
id = 10
];
""node7"":f0 -> ""node3"":f0 [
id = 11
];
""node7"":f1 -> ""node1"":f0 [
id = 12
];
""node7"":f2 -> ""node8"":f0 [
id = 13
];
""node10"":f1 -> ""node11"":f0 [
id = 14
];
""node10"":f2 -> ""node12"":f0 [
id = 15
];
""node11"":f2 -> ""node1"":f0 [
id = 16
];
}
## ADDITIONAL INFORMATION

[ellson]
I know you said you checked, but something has to be different in the
three environments.

Environment variables?   Userid?  Permissions?   NFS automounts? ... ?

Are you using dot in a webserver environment?    If so, what userid is
running dot when in the webserver?  Does that userid have sufficient
permissions to access font caches?

If you run ""trace dot ...""   (strace? truss?) can you see roughly what
its doing when it hangs for 12 seconds?

[michael]
Ok thanks,
I will have a look again.
I'm pretty sure it's the same...
Never knows....

[michael]
Sorry for the delay,

I have double-checked permissions and variables. It's Ok.
For the NFS automounts, i cant say, but I will ask the Solaris team.

Dot is used from a webserver. The userid has enough permissions to access font caches...

As I'm not the system admin of the Solaris server, I'm not familiar with the trace dot...... But the trace command is not found in my environement.
I just found that the fc-cache service was not launch on the environement where graphviz is really slow. But I also found that it is not launched either on another server where graphviz works really fast...

Sorry but i'm stuck. 
Any help is welcome.

[ellson]
<CD>

> As I'm not the system admin of the Solaris server, I'm not familiar with the trace dot...... But the trace command is not found in my environement.
> On solaris the equivalent command is ""truss""
> 
> > I just found that the fc-cache service was not launch on the environement where graphviz is really slow. But I also found that it is not launched either on another server where graphviz works really fast...
> > fc-cache is not a service, its a one-time command that should be run
> > when fontconfig is installed, or after any font upgrade.    I needs to
> > be run by root to be effective for the web server.

As a related test, ry running:

```
time fc-list
```

on the two machines.  See if you get a similar list of fonts in a
similar amount of time.
</CD>",NULL,NULL,"closed",NULL,"2016-07-04 00:05:48-04","2020-09-08 00:00:32.671-04","[]","[]","[]","[]"
594,"https://gitlab.com/graphviz/graphviz/-/issues/594","[Dot] Link swings wildly before heading to destination node","Ported Issue from Mantis
Original ID: 1999
Reported By: Daren Scot Wilson

SEVERITY: MINOR
Submitted: 2010-12-01 21:28:35

OS: X86-LINUX-RHEL5

VERSION: 2.26.3
## DESCRIPTION

<br>

A toy .dot script produces a graph with one link curving wildly upward before heading down to its destination.
<br>

The attached script is as minimal as I can make it and still show the bug.
<br>

The wild loop sensitive to changes in the script.   If the label in foo is changed to 2 or 4 items, the upward loop in the wild link is smaller.  One item, the link looks normal. Five, it's bigger than with four.  The label ""mondays only"" on the nearby link needs to be there, and its fontsize affects the wild loop.  The two one-way arrows between biff and glog must be there; a single link leads to a nice looking graph.
<br>

<CD>
bash> dot -V
dot - graphviz version 2.26.3 (20100126.1600)
<br>

bash> dot  -Tps  dsw_weird_arrow.dot   > dsw_weird_arrow.ps
</CD>
<br>

Same wild link appears if I output to .png
",NULL,NULL,"closed",NULL,"2016-07-04 00:06:04-04","2020-06-28 00:03:48.717-04","[]","[]","[]","[]"
595,"https://gitlab.com/graphviz/graphviz/-/issues/595","[Dot] graphiz installation  error","Ported Issue from Mantis
Original ID: 1998
Reported By: demetrios

SEVERITY: CRITICAL
Submitted: 2010-11-30 14:51:10

OS: POWERPC-WINDOWS-XP

VERSION: 2.26.3
## DESCRIPTION

<br>

I get this error during graphiz installation  ""1: ALLUSERS property is not 1 - the MSM cannot be used for a per-user or fallback-to-per-user install
<br>

What should I do?
",NULL,NULL,"closed",NULL,"2016-07-04 00:06:19-04","2020-06-28 00:06:57.147-04","[]","[]","[]","[]"
596,"https://gitlab.com/graphviz/graphviz/-/issues/596","[Dot] Node order bug within rank","Ported Issue from Mantis
Original ID: 1997
Reported By: Eugene Gavrin

SEVERITY: MINOR
Submitted: 2010-11-29 10:59:35

OS: X86-WINDOWS-WIN XP

VERSION: 2.26.3
## DESCRIPTION

<br>

Am attempting to constrain node order so that nodes appear in wrong order.
<br>

Command used to generate output file, if matters:
<CD>
for %%f in (*.gv) do ""C:\Program Files\Graphviz2.26.3\bin\dot.exe"" -Tgif ""%%f"" -O
</CD>
## ADDITIONAL INFORMATION

[erg]
Could you be more explicit about what you are trying to do? The gif file accompanying your bug
report shows the layout I would expect from dot. What layout do you want? Thanks.",NULL,NULL,"closed",NULL,"2016-07-04 00:06:35-04","2020-07-28 00:05:31.227-04","[]","[]","[]","[]"
597,"https://gitlab.com/graphviz/graphviz/-/issues/597","[Graph Libraries] windows 64 bit version","Ported Issue from Mantis
Original ID: 1995
Reported By: Kevin2

SEVERITY: MINOR
Submitted: 2010-11-22 22:52:26

OS: OTHER-WINDOWS-2008R2
## DESCRIPTION

Would it be possible to get a 64 bit version compiled?  I'm trying to use the gvc.dll inside a 64bit application and get an error because the 64bit process cannot use the 32 bit dll.",NULL,NULL,"opened",NULL,"2016-07-04 00:06:51-04",NULL,"[""windows""]","[]","[]","[]"
598,"https://gitlab.com/graphviz/graphviz/-/issues/598","[Dot] dot crash","Ported Issue from Mantis
Original ID: 1993
Reported By: Antonio Silva

SEVERITY: CRITICAL
Submitted: 2010-11-16 22:56:58

OS: _-_

VERSION: 2.26/2.27
## DESCRIPTION

When I pass the following input to dot it crashes!
## STEPS TO REPRODUCE

digraph g {
    node [shape=plaintext]
    A1 -> B1
    A2 -> B2
    A3 -> B3

```
A1 -> A2 [label=f]
A2 -> A3 [label=g]
B2 -> B3 [label=""g'""]
B1 -> B3 [label=""(g o f)'"" tailport=s headport=s]

{ rank=same; A1 A2 A3 }
{ rank=same; B1 B2 B3 }
```

}
## ADDITIONAL INFORMATION

It works if I drop the rank directives (last 2 lines).",NULL,NULL,"closed",NULL,"2016-07-04 00:07:07-04","2020-07-03 00:00:59.545-04","[]","[]","[]","[]"
599,"https://gitlab.com/graphviz/graphviz/-/issues/599","[Build/Install] Windows .msi version won't install for per-user","Ported Issue from Mantis
Original ID: 1991
Reported By: Jeff Donner2

SEVERITY: MAJOR
Submitted: 2010-11-11 22:40:08

OS: X86-WINDOWS-XP

VERSION: 2.26.3
## DESCRIPTION

<br>

I do not have permission to install for 'all users' on my Windows machine, and the install wizard apparently was trying to do that.
<br>

The error message is:
<br>

1: ALLUSERS property is not 1 - this MSM cannot be used for a per-user or fallback-to-per-user install.
",NULL,NULL,"closed",NULL,"2016-07-04 00:07:23-04","2020-06-28 00:01:45.126-04","[]","[]","[]","[]"
600,"https://gitlab.com/graphviz/graphviz/-/issues/600","[Dot] Problem installing Graphviz  on windows vista","Ported Issue from Mantis
Original ID: 1990
Reported By: Gashaw

SEVERITY: CRITICAL
Submitted: 2010-11-09 10:49:52

OS: *-WINDOWS-

VERSION: 2.26.3
## DESCRIPTION

<br>

I am trying to install graphviz on my mashine from your website(http://www.graphviz.org/Download_windows.php) as to your recommendation. but after installing the software, i could not run it. Like from the command line, i typed ""msiexec /a graphviz-x.xx.msi
"" but it is giving me an error message as shown below.
<br>

This installation package could not be opened. Verify that the package exists and that you can access it, or contact the application vendor to verify that this is a valid Windows Installer package.
",NULL,NULL,"closed",NULL,"2016-07-04 00:07:39-04","2020-06-08 00:05:34.013-04","[]","[]","[]","[]"
601,"https://gitlab.com/graphviz/graphviz/-/issues/601","[Dot] in installation","Ported Issue from Mantis
Original ID: 1988
Reported By: kahya

SEVERITY: MINOR
Submitted: 2010-11-08 12:34:39

OS: *-WINDOWS-
## DESCRIPTION

hello, i can not install the scyther
",NULL,NULL,"closed",NULL,"2016-07-04 00:07:54-04","2020-06-28 00:09:26.122-04","[]","[]","[]","[]"
602,"https://gitlab.com/graphviz/graphviz/-/issues/602","[Neato] Edge Overlapping for ""splines = true"" for neato in SUSE (x86_64)","Ported Issue from Mantis
Original ID: 1986
Reported By: Hong

SEVERITY: MAJOR
Submitted: 2010-11-05 07:18:22

OS: X86-OTHER-OPENSUSE 11.3 (X86_64)

VERSION: 2.26.3 (20100126.1600)
## DESCRIPTION

<br>

I am using the graphviz package that comes with SUSE.
When I use neato, if I set splines = true (or polyline or ortho), the edges and edge labels will overlap with each other.
Although the problem disappears when i set splines = false (or line), I need splines = true for my work.
Could you please have a look?  Thanks.
## ADDITIONAL INFORMATION

[erg]
The 2.26 neato handles multiedges. Any chance you are picking up an
older version of neato? What do you get when you run neato -V?

[hong]
I can get this figure if I set splines = false/line.  But not for
true/polyline/ortho.

I get ""neato - graphviz version 2.26.3 (2010126.1600)"".

[erg]
Then the only other explanation I can think of is that SUSE graphviz
is being built without the GTS triangulation library, which is required to
generate multiedges for splines. If that is the case, you won't
have the prism overlap removal either. You can check this by
running neato on a graph that produces overlapping nodes and using
-Goverlap=prism. You should get a warning that prism is unknown.",NULL,NULL,"closed",NULL,"2016-07-04 00:08:11-04","2021-05-30 00:06:55.409-04","[]","[]","[]","[]"
603,"https://gitlab.com/graphviz/graphviz/-/issues/603","[Other] the erroe code is 2203","Ported Issue from Mantis
Original ID: 1984
Reported By: rebecca

SEVERITY: MINOR
Submitted: 2010-11-01 12:40:39

OS: POWERPC-WINDOWS-WINDOWS 7

VERSION: 2.27.20101029.0445
## DESCRIPTION

<br>

the installer has encountered an unexpected error installing this package.
This may indicate a problem with this package.The error code is 2203
",NULL,NULL,"closed",NULL,"2016-07-04 00:08:27-04","2020-06-17 00:01:08.891-04","[]","[]","[]","[]"
604,"https://gitlab.com/graphviz/graphviz/-/issues/604","[Dot] Spline router loops forever in dot","Ported Issue from Mantis
Original ID: 1983
Reported By: Ghislain PUTOIS

SEVERITY: MAJOR
Submitted: 2010-10-27 09:54:19

OS: X86-LINUX-UBUNTU KARMIC

VERSION: 2.20.2 AND 2.27.20101026.0445
## DESCRIPTION

<br>

Dot loops forever during spline routing with the attached file.
<br>

Problem can be mitigated by:
<CD>
- setting ranksep to equally
- replacing spline routing by line routing
- deleting one of the following transitions :
              confirmationMotif->blocRelance [label=""33%""];
              analyseMotif->blocRelance [label=""12%""];
  </CD>
  <br>

However, I feel the spline router should not try forever. It should rather fail nicely, or produce an approximate solution.
## ADDITIONAL INFORMATION

[erg]
The problem is that the flat, labeled edge relancePanne->invitLN has a very thin top box above the
label. The path algorithm returns a spline lying outside of the boxes, never going through the top box,
so the attempt to trim the the boxes to the space used by the spline always fails for the top box. 
By the way, the problem doesn't occur on the macs.",NULL,NULL,"closed",NULL,"2016-07-04 00:08:42-04","2020-07-20 00:03:33.271-04","[]","[]","[]","[]"
605,"https://gitlab.com/graphviz/graphviz/-/issues/605","[Graph Libraries] Problem about the ""agread"" function in graphviz","Ported Issue from Mantis
Original ID: 1982
Reported By: Jinbo

SEVERITY: CRITICAL
Submitted: 2010-10-26 05:46:11

OS: X86-WINDOWS-XP

VERSION: 2.26.3
## DESCRIPTION

<br>

I try to use the graphviz as library with vs 2008
<br>

I use the include files and libs of debug version created by installing graphviz-2.26.3.msi
<br>

However,  when I placed the program--simple.c (in the libguid) in the vs 2008, although the build is successful, when I run the program, it crashed at function ""agread "":
         g = agread(fp);
<br>

I have also tried to build the source file of graphviz by vs 2008, however, there are many building errors.
## STEPS TO REPRODUCE
# include <gvc.h>

int main(int argc, char **argv)
{
    GVC_t *gvc;
    graph_t *g;
    FILE *fp;
    gvc = gvContext();
    if (argc > 1)
        fp = fopen(argv[1], ""r"");
    else
        fp = stdin;
    g = agread(fp);
    gvLayout(gvc, g, ""dot"");
    gvRender(gvc, g, ""plain"", stdout);
    gvFreeLayout(gvc, g);
    agclose(g);
    return (gvFreeContext(gvc));
}
",NULL,NULL,"closed",NULL,"2016-07-04 00:08:58-04","2020-06-20 00:03:54.568-04","[]","[]","[]","[]"
606,"https://gitlab.com/graphviz/graphviz/-/issues/606","[Build/Install] Fix graphviz testsuite","Ported Issue from Mantis
Original ID: 1980
Reported By: Jaroslav Skarvada

SEVERITY: MINOR
Submitted: 2010-10-22 12:54:02

OS: _-_-2.26.3
## DESCRIPTION

<br>

This originates from: https://bugzilla.redhat.com/show_bug.cgi?id=645703
<br>

graphviz testsuite seems to be broken.
<br>
1. coredumps on several architectures,
2. if there is stderr output during the test (e.g. warning about missing font), the test is not further evaluated and seems to pass,
3. nshare samples seems to be outdated.
",NULL,NULL,"closed",NULL,"2016-07-04 00:09:14-04",NULL,"[]","[]","[]","[]"
